Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1982	1	71	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	43	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2007	1	0	0	0	20	0	92	92	0	0	5868.5	7567500	0	0	0	0	0	
2008	20	0	5	0	3	9	208	218	25	25	0	0	0	0	2	0	0	
2009	2	12	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2010	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	5	0	0	0	33	1	1	6	0	0	7166.1835	111836500	0	0	0	0	0	
2012	2	0	3	0	0	1	52	52	0	0	0	0	1	0	0	0	0	
2013	4	0	2	0	30	4	4	5	0	0	66154.6748	104616500	0	0	0	0	0	
2014	1	0	5	0	78	0	78	78	0	0	81390.6719	137902700	0	0	10.9265	0	0	
2015	5	0	0	0	0	2	345	295	0	0	9841.3104	5198000	1	0	0	0	0	
2016	26	1	5	0	0	3	174	174	0	0	15373649.6602	9834818726	11	1	3102.7917	0	0	
2017	10	0	0	0	1	4	36	40	11	0	36981.7492	764626870	2	0	0	0	0	
2018	11	0	0	0	469	1	2444	2444	0	0	2647.8291	5950000	10	0	0	51	0	
2019	18	106	35	0	11	10	429	453	82	0	112542.3356	260184250	10	0	80.94	0	0	
2020	28	0	1	0	1	2	7359	7363	0	351	3504254.3759	4516993935	18	2	30.35	0	0	
2021	1	0	0	0	0	0	0	0	0	0	4482.9938	10000000	1	0	0	0	0	
