Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1999	2	0	0	0	0	0	0	0	0	0	0	10530	2	0	0	0	0	
2006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2008	3	0	0	0	137	108	0	0	0	0	0	0	3	0	0	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	5	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2012	5	2	11	0	45	47	59	59	46	0	0	709775	10	1	0	0	0	
2013	20	0	0	0	4	6	219	658	0	0	0	6000	23	0	0	1	0	
2014	18	2	10	0	17	116	0	494	0	0	0	0	21	1	0	0	0	
2015	20	0	0	0	0	28	188	188	0	0	0	0	19	0	0	0	0	
2016	11	0	0	0	87	93	157	162	0	0	0	0	12	0	0	0	0	
2017	4	0	0	0	65	83	0	390	0	0	0	0	6	0	0	0	0	
