Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2002	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
2003	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	
2005	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
2006	2	8	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	
2007	24	29	13	0	1	0	4	0	0	0	0	0	0	0	30	4	0	
2008	18	45	11	0	1	0	4	0	0	0	0	0	0	0	0	4	0	
2009	42	94	33	0	14	0	111	0	0	0	0	0	0	0	0	1	0	
2010	34	72	27	0	4	0	18	0	0	0	0	0	0	0	0	9	0	
2011	178	200	98	0	0	2	5	0	0	0	0	0	0	0	0	32	0	
2012	139	137	69	0	1	1	37	0	0	0	0	0	0	0	0	34	0	
2013	120	131	47	0	3	12	2049	0	0	0	0	0	0	0	468	26	0	
2014	78	73	43	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
2015	89	52	14	0	2	5	14	36	0	1	0	0	0	1	4	29	0	
2016	61	40	68	1	0	143	0	0	0	0	0	0	0	0	0	38	0	
2017	125	77	74	0	9	1	0	0	0	0	0	0	0	0	0	72	0	
2018	35	110	80	0	1	0	0	0	0	0	0	0	0	0	0	111	0	
2019	109	95	83	0	3	15	1	0	0	336	0	0	1	0	0	92	0	
