Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	6	3	3	0	0	0	0	0	0	0	0	500000	0	0	0	0	0	
1989	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	4	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
1991	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	4	5	2	0	0	0	0	0	0	0	0	25000000	0	0	0	0	0	
1994	3	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	
2002	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	5	4	18	0	0	0	0	70	0	0	0	30000000	2	0	0	0	0	
2010	7	1	3	1	1	2	0	1	0	0	0	0	0	0	0	0	0	
2011	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	4	1	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
2015	20	1	135	0	0	0	0	0	0	0	0	0	8	0	0	0	0	
2016	12	0	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	
