Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1900	4	0	0	0	0	292	292	0	0	0	0	0	0	0	0	0	0	
1901	2	0	0	0	0	390	390	0	0	0	0	0	0	0	0	0	0	
1902	2	0	0	0	0	201	201	0	0	0	0	0	0	0	0	0	0	
1905	1	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	
1934	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	
2011	15	0	0	0	0	2829	2829	0	0	0	0	0	0	0	0	0	0	
2012	9	0	0	0	0	621	621	0	0	0	0	0	0	0	0	0	0	
2013	27	0	0	0	0	5881	5881	0	0	0	0	0	0	0	0	0	0	
2014	33	0	0	0	0	3989	3989	0	0	0	0	0	0	0	0	0	0	
2015	111	19	36	0	0	10149	10149	0	0	0	0	0	0	0	0	0	0	
2016	152	4	162	0	0	22811	22811	0	0	0	0	0	0	0	0	0	0	
2017	64	5	14	0	0	6055	6055	0	0	0	0	0	0	0	0	0	0	
2018	24	0	0	0	0	1866	1866	0	0	0	0	0	0	0	0	0	0	
