Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	
1973	1	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
1977	1	0	20	0	10	0	0	0	0	0	0	0	0	0	0	0	0	
1982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	5	0	0	0	0	30	600	0	0	0	0	1000000000	0	0	0	0	0	
1989	2	0	0	0	0	17	68	0	0	100	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	
1996	5	0	0	0	0	5000	0	238500	0	0	0	0	0	0	0	0	0	
1998	2	0	0	0	0	34	20	0	0	136	0	0	0	0	0	0	0	
2000	3	0	0	0	0	70	0	800070	0	0	0	0	0	0	0	0	0	
2001	2	0	0	0	0	4	16	0	0	30	0	0	0	0	0	0	0	
2002	10	0	0	0	0	29	0	22000	0	0	0	0	0	0	40	0	0	
2003	3	0	0	6	35	20	754	13300	80	300	0	0	1	0	0	0	0	
2004	7	1	0	0	4	2050	240	76	0	94	0	0	0	0	0	0	0	
2005	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	9	0	1	0	0	20640	0	0	0	0	0	0	0	0	0	0	0	
2007	33	1	0	0	60	3365	0	0	50	812	0	0	3	0	0	0	0	
2008	27	0	0	0	13	11697	0	6022	0	3212	0	0	17	1	0	0	0	
2009	13	0	0	0	4	697	16	20	0	340	0	0	0	0	0	0	0	
2010	23	0	0	0	36	560	0	2000	0	0	0	0	0	0	0	0	200	
2011	11	0	0	0	0	559	0	121700	0	200	0	0	3	0	0	0	0	
2012	5	0	0	0	0	0	0	100	0	23	0	0	1	0	0	0	0	
2013	2	0	0	0	14	146	500	0	0	0	0	0	0	0	0	0	0	
