Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1999	1	450	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	
2000	2	7	18	0	54	248	0	1417	0	0	0	0	2	0	0	0	0	
2001	1	65	51	0	0	2185	0	515	0	0	0	0	0	0	0	0	0	
2003	3	1	73	2	45	255	0	1215	0	0	0	0	2	0	0	0	0	
2004	1	0	18	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
2006	7	37	3307	0	0	0	0	7613	0	0	0	0	9	0	0	0	0	
2007	3	14	147	0	0	0	0	5229	0	0	0	0	0	0	0	0	0	
2008	2	27	604	0	8	0	0	1684	0	0	0	0	0	0	0	0	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	6	464	196	4	4	5870	0	62295	0	0	0	0	0	0	0	0	0	
2011	2	0	55	0	0	0	0	2997	0	0	0	0	0	0	0	0	0	
2012	4	119	875	21	135	751	0	171540	0	0	0	0	6	0	0	0	0	
2013	2	7	9	0	6	0	0	79	0	0	0	0	0	0	0	0	0	
2014	3	67	195	4	0	0	0	7038	0	0	0	0	6	0	0	0	0	
