Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	1	2	11	0	0	16	0	167	0	0	0	0	2	0	0	12	0	
2001	4	177	100	0	15	64	0	4863	0	0	0	0	11	3	39907.263	80	0	
2002	5	92	138	0	88	230	0	15214	0	0	0	0	23	6	227008.721	92	0	
2003	5	133	295	0	76	464	0	8459	0	0	0	0	15	3	89692.977	46	0	
2004	5	84	120	2	30	343	0	2165	0	0	0	0	12	1	0	36	0	
2005	6	304	156	0	107	831	0	18585	0	0	0	0	24	6	208394.021	54	0	
2006	5	29	142	0	40	656	0	3018	0	0	0	0	11	4	0	56	0	
2008	4	31	167	0	92	708	0	3980	0	0	0	0	13	5	138689.456	72	0	
2009	4	41	66	2	49	436	0	11140	0	0	0	0	5	1	35486.58	34	0	
2010	3	8	50	2	3	43	0	347	0	0	0	0	4	0	0	24	0	
2011	2	12	74	0	20	83	0	132	0	0	0	0	9	3	7062.99	50	0	
2012	5	37	151	0	72	502	0	8965	0	0	0	0	14	4	42549.57	68	0	
2013	5	4	112	0	50	133	0	15732	0	0	0	0	19	3	122537.25	84	0	
