Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1906	2	1005	4	0	1183	0	3012	0	0	0	0	0	0	0	0	1400	0	
1954	14	0	0	0	1218	0	1421	0	0	0	0	0	0	0	60	0	7	
1974	1	0	0	0	100	0	500	0	0	0	0	0	0	0	0	0	0	
1994	3	0	0	0	40	312	268	0	0	0	0	0	0	0	0	10	0	
1995	4	1	2	0	145	0	54	0	0	0	0	0	0	0	0	40	0	
1996	4	2	37	0	7576	0	2000	0	0	0	0	0	0	0	0	0	0	
1997	4	6	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	
1998	4	8	0	0	180	294	123	0	0	0	0	0	0	0	0	0	0	
1999	66	24	7	1	1749	1639	7612	250	0	0	0	504125000	4	0	870	2624	0	
2001	3	0	0	0	1189	0	2180	6490	0	0	0	0	0	0	0	9	0	
2002	2	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	
2003	7	5	13	0	2289	41	1588	12884	0	0	0	11.5	0	0	2381	114	0	
2004	14	1	1	0	11	160	0	2283	0	0	0	350000	0	0	176	327	0	
2005	2	4	0	3	0	0	0	21453	0	0	0	0	0	0	0	0	0	
2006	13	4	6	0	1018	207	3623	7748	0	0	0	0	0	0	105	71	0	
2007	67	12	36	0	5647	67	49093	1	0	0	0	600000	0	0	85	708	0	
2008	8	6	0	0	611	25	2114	0	0	0	0	0	0	0	50.5	34	0	
2009	87	29	27	2	3275	188	26620	0	0	0	0	1612507228	17	0	323	433	0	
2010	270	131	228	0	9925	984	48989	12881	2350	0	0	0	51	0	4321.825	3775	0	
2011	24	4	2	0	2093	110	18317	0	0	0	0	2500000	0	0	422	26	0	
2012	183	21	51	0	9795	4060	62857	24213	0	450	0	0	0	0	4519	3139	0	
2013	39	43	12	18	863	1126	18130	0	0	0	0	0	0	0	885	149	0	
2014	12	7	1	10	15	948	614	10000	0	0	0	0	0	0	4	220	0	
