Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	1	0	0	0	4	1	861	861	0	0	65667.6084	53460000	0	0	81.5442	0	0	
2002	1	0	0	0	3	4	35	35	0	0	0	189967431	0	0	120.1916	0	0	
2003	1	3	1	0	0	0	4	4	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	5	4	365	365	0	0	14124.355	17767.45	0	0	14.76	0	0	
2010	3	653	0	0	20	100	3490	3590	0	0	118495.7738	174249844	2	1	781.5806	0	0	
2011	8	0	0	0	129	463	10706	11260	0	0	3120204.0434	5126960455	4	3	814.0001	4	0	
2012	4	0	0	0	0	20	406	1270	0	0	665950.7385	1048055435	3	0	1997.7178	11	0	
2013	2	1	5	0	40	0	56	210	0	0	4716.8317	8193000	0	0	0	0	0	
2014	10	0	5	0	97	81	518	1196	0	0	848836.3096	317988810	12	1	895.5274	0	0	
2015	13	0	0	0	507	166	2324	3255	0	0	7097541.1482	42765000	0	2	1669.2843	8	0	
2016	18	2	5	0	223	225	2506	3610	0	0	279103.1646	630692000	2	0	1195.3054	125	0	
2017	12	2	0	0	43	404	632	1392	0	0	4478.1396	10000000	6	2	63.8627	0	0	
2018	20	7	11	0	560	269	5245	6361	0	0	21022.4295	78928250	3	0	77.2915	6	0	
2019	18	13	14	0	1307	109	49407	49997	0	155	236833.0678	541678260	6	0	1904.0459	21	0	
2020	32	8	2	0	1180	839	42270	44355	0	0	330587.0871	990864575	10	0	380.6958	144	0	
2021	5	2	2	0	20	96	344	417	0	0	58685.4973	78571910.67	0	0	1130.487	7	0	
