Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1982	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	4	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	
2007	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	2	0	0	0	0	0	0	0	0	0	0	400000	0	0	0	0	0	
2009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1357	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	30	1	1	0	0	0	181	2	2	0	0	3683000	0	0	8488.5	0	0	
2012	29	0	0	0	0	0	0	0	0	0	0	0	0	0	6496.75	0	0	
2013	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3800	0	0	
