Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2000	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1142.32	0	0	
2001	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1214.89	0	0	
2002	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1425.68	0	0	
2004	11	0	0	0	0	0	0	0	0	0	0	0	0	0	234876.456	0	0	
2005	7	0	0	0	0	0	0	0	0	0	0	0	0	0	240001.598	0	0	
2006	12	0	0	0	0	0	0	0	0	0	0	0	0	0	55354.001	0	0	
2007	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1142.32	0	0	
2008	11	0	0	0	0	0	0	0	0	0	0	0	0	0	389245.69	0	0	
2009	6	0	0	0	0	0	0	0	0	0	0	0	0	0	119097.153	0	0	
2010	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25874.43	0	0	
