Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	2	7	38	0	23	118	0	0	0	0	0	0	5	2	0	119	0	
2000	7	4	136	0	36	169	0	9355	0	0	0	0	11	3	0	9	0	
2001	6	105	88	0	2	10	0	28	0	0	0	0	6	1	0	0	0	
2002	3	53	24	0	6	22	0	157	0	0	0	0	1	1	0	0	0	
2003	13	136	162	0	17	133	0	2779	0	0	0	0	9	3	0	6	0	
2004	6	110	185	0	11	41	0	1475	0	0	0	0	6	1	0	3	0	
2005	16	129	191	0	16	119	0	1396	0	0	0	0	10	3	0	0	0	
2006	16	128	143	0	46	247	0	3542	0	0	0	0	21	7	0	9	0	
2007	6	17	21	0	12	68	0	838	0	0	0	0	5	1	0	3	0	
2008	9	137	92	0	36	131	0	1888	0	0	0	0	11	2	0	6	0	
2009	8	3	81	0	6	71	0	3988	0	0	0	0	6	0	0	0	0	
2010	5	6	75	0	10	66	0	2681	0	0	0	0	5	2	0	0	0	
2011	1	1	18	0	1	5	0	42	0	0	0	0	3	0	0	0	0	
2012	6	2	14	0	2	14	0	109	0	0	0	0	2	1	0	0	0	
2013	5	0	144	0	0	14	0	1023	0	0	0	0	1	0	0	0	0	
2014	4	0	9	0	0	10	0	68	0	0	0	0	2	0	0	0	0	
