Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1992	3	6	0	0	0	0	0	0	830	0	0	0	0	0	48	0	0	
1993	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	10	0	0	8	0	0	0	89	0	0	0	0	0	0	0	0	
1995	3	2	0	0	0	0	0	530	2500	0	0	0	0	0	570.6	0	0	
1996	9	22	0	0	4	0	0	11115	205	0	0	0	0	0	0	0	0	
1997	4	22	12	0	12	0	0	385	275	0	0	0	0	0	522	0	0	
1998	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	
1999	2	0	0	0	0	0	0	0	1280	0	0	0	0	0	0	100	0	
2000	2	5	0	0	79	0	0	2	0	0	0	0	0	0	10	112	0	
2001	13	12	0	0	9	0	0	4297	0	0	0	0	0	0	895	0	0	
2002	2	0	0	0	21	0	0	404	166	0	0	0	0	0	21	0	0	
2003	11	17	11	0	221	0	0	1507	81887	0	0	0	0	0	2616	209	0	
2004	2	6	0	0	46	0	0	4140	0	0	0	0	0	0	500	0	0	
2005	11	12	0	0	1046	1	0	340	24775	0	0	0	0	0	2794.25	23	0	
2006	26	88	5	0	90	3	0	31153	5649	0	0	0	0	0	584	29	0	
2007	30	6	0	0	10	0	0	10765	15553	0	0	0	0	0	4298.75	635	0	
2008	9	0	0	0	5	0	0	14030	0	0	0	0	0	0	510	0	0	
2009	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	7	49	0	0	0	0	0	16508	0	0	0	0	0	0	345	35	0	
2012	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	6	26	0	0	0	0	0	1695	0	0	0	0	0	0	0	0	0	
2014	9	32	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	
2015	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2018	4	33	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	
2019	17	47	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	
