Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1989	1	5	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	
1992	1	0	0	0	0	0	0	0	0	0	0	0	0	0	602	0	0	
1993	3	0	0	0	0	0	0	0	0	0	0	0	0	0	16318	23	0	
1994	9	2	0	0	196	0	0	0	7000	0	0	0	0	0	430	23	0	
1995	10	2	0	0	7	0	0	268	0	0	0	0	0	0	2774	153	0	
1996	8	0	0	0	0	0	0	1233	0	0	0	0	0	0	0	0	0	
1997	2	0	0	0	0	0	0	4220	0	0	0	0	0	0	0	0	0	
1998	3	5	0	0	0	0	0	162	0	0	0	0	0	0	553	10	0	
1999	5	0	0	0	23	0	0	5108	0	0	0	0	0	0	631.5	0	0	
2000	8	5	0	0	39	0	0	34643	860	0	0	0	0	0	7160	659	0	
2001	9	3	0	0	299	0	0	7	0	0	0	0	0	0	805	101	0	
2002	11	14	0	0	11	0	0	0	0	0	0	0	0	0	1604	2	0	
2003	12	17	10	0	221	0	0	10934	16464	0	0	0	0	0	3968.7	405	0	
2004	6	0	0	0	109	14	0	50	12634	0	0	0	0	0	415.5	1046	0	
2005	9	1	1	0	17	0	0	763	1363	0	0	0	0	0	2178	0	0	
2006	8	0	0	0	0	0	0	3	0	0	0	0	0	0	1404	0	0	
2007	32	3	0	0	278	0	0	228029	800	0	0	0	0	0	25160.1	18	0	
2008	86	3	0	0	105	0	0	2203	0	0	0	0	0	0	20393.25	1083	0	
2009	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	
2010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	
2013	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2014	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2017	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2019	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
