Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	2	2	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1973	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	10	14	89	0	0	0	0	84	0	0	0	0	0	0	0	0	0	
1978	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1979	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1980	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1981	7	5	26	0	2	0	8	0	0	0	0	0	0	0	0	0	0	
1982	8	1	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1983	12	5	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1984	6	8	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1985	3	3	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1986	6	3	163	0	1	0	0	0	0	0	0	30000000	0	0	0	0	0	
1987	3	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1988	7	5	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1989	5	4	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1990	17	10	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	29	8	790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	4	7	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	8	6	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	4	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	3	1	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	19	7	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	14	9	58	0	0	0	3	0	0	603	0	0	0	0	0	0	0	
2000	8	2	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	3	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	4	2	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	6	3	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	4	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	7	3	401	0	0	0	0	0	0	24	0	0	0	0	0	0	0	
2006	6	6	103	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
2007	5	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	10	3	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	5	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
