Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1986	9	3	7	0	0	0	0	0	0	0	6000000	0	0	0	147	0	0	
1987	2	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	
1988	3	0	0	0	80	0	400	0	0	0	0	0	0	0	0	0	0	
1989	4	2	0	0	250	0	1250	0	0	0	0	0	0	0	0	0	0	
1990	9	0	2	0	50	230	350	1150	0	0	30000	0	0	0	0	0	0	
1991	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	31	9	141	1	658	506	2082	2260	0	0	35100	100	1	0	0	0	0	
1993	21	4	1	0	641	3016	3925	14868	0	340	570000	20000	0	0	0	0	0	
1994	13	1	2	0	2	26	139	256	130	0	0	0	0	0	0	0	0	
1995	8	0	0	0	1	16	0	70	0	0	0	0	1	0	2700	0	0	
1996	22	1	2	0	16	131	193	426	0	0	0	209500	0	0	0	0	0	
1997	65	1	0	0	32	146	149	668	0	0	3035	728500	2	0	1600	0	0	
1998	38	1	2	0	16	124	117	798	0	0	249500	100000	5	2	0	0	0	
1999	17	0	2	0	4	46	11	175	0	0	0	0	0	0	0	0	0	
2000	18	0	0	0	9	101	35	461	0	60	0	0	0	0	0	0	500	
2001	27	1	3	0	6	86	19	286	4	0	0	0	1	0	830	0	0	
2002	14	0	0	0	37	129	187	632	0	0	0	0	0	0	0	0	36	
2003	6	0	0	0	0	37	0	179	0	0	0	0	0	0	0	0	0	
2004	17	0	0	0	1	91	20	386	0	0	0	0	0	0	0	0	0	
2005	12	0	0	0	9	88	67	442	0	0	0	0	0	0	0	0	0	
2006	15	0	1	0	25	383	163	2113	0	0	0	0	0	0	0	0	0	
2007	23	0	0	0	1	54	3	193	0	0	0	0	0	1	0	0	0	
2008	11	0	0	0	2	36	17	193	0	0	0	0	0	0	0	0	0	
2009	18	1	3	0	29	582	144	2781	0	0	0	0	0	0	0	0	0	
2010	14	0	0	0	0	103	0	513	0	0	0	0	0	0	0	0	0	
2011	10	0	0	0	0	65	3	310	0	0	0	0	0	0	0	0	0	
2012	34	2	0	0	16	197	302	631	2	134	0	0	0	0	50	0	1000	
2013	23	0	0	0	3	44	10	157	0	4	0	0	0	0	0	0	3000	
2014	19	2	0	0	12	1417	60	9799	0	0	10	0	0	0	10	0	0	
2015	8	0	0	0	2	3	0	8	0	0	0	0	0	0	0	0	0	
2016	5	0	0	0	0	8	0	24	0	0	0	0	0	0	0	0	0	
2017	5	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	
2018	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
