Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1981	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	
1982	2	0	0	0	2000	0	0	0	0	0	0	0	0	0	400	0	0	
1987	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	9	101	0	105	5405	0	0	1000	0	0	0	0	0	0	0	0	500	
1997	14	3	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
1998	23	29	0	1	51	502	0	0	0	0	0	0	0	0	0	0	1	
1999	6	0	0	0	1500	1600	0	0	0	0	0	25000000	0	0	0	0	0	
2000	7	2	2	0	29	0	0	0	0	0	0	0	0	0	0	0	0	
2001	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	
2002	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	10	4	1	0	10	51	977	0	0	0	0	0	0	0	0	0	0	
2004	5	9	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	
2005	16	2	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	
2006	10	6	0	1	10	50	107	1500	0	0	0	0	0	0	0	0	0	
2007	71	79	24	1	119	429	238	14	10	0	0	0	0	0	0	0	0	
2008	44	9	3	5	30	3796	823	44	0	0	0	11937903502.3879	0	0	0	0	503	
2009	20	6	14	0	16	13	0	11	0	0	0	0	0	0	0	80	0	
2010	68	78	18	13	6	164	0	0	0	0	0	51000000	0	0	0	0	0	
