Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1977	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	
1988	14	0	0	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	
1989	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	
1990	2	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	
1991	5	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	
1992	2	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	1	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	
1999	5	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	
2000	2	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	
2009	3	3	2	0	0	369	0	0	0	0	0	127369000	0	0	0	0	0	
2010	11	7	1	0	2	52	0	0	0	0	0	275000	0	0	0	0	0	
2011	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2013	4	1	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	
2014	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
