Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1996	6	74	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	8	157	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	5	82	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1999	12	140	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	7	87	176	0	0	0	0	38	0	0	0	34000	0	0	0	0	0	
2002	4	55	128	0	0	0	0	18	0	0	0	5000	0	0	0	0	0	
2003	7	120	117	0	0	0	0	39	0	0	0	19500	0	0	0	0	0	
2004	6	80	155	0	0	0	0	64	0	0	0	3000	0	0	0	0	0	
2005	3	30	92	0	0	0	0	38	0	0	0	30000	0	0	0	0	0	
2006	5	103	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	7	96	157	0	0	0	0	138	0	0	0	105000	0	0	0	0	0	
2008	4	56	91	0	0	0	0	46	0	0	0	50000	0	0	0	0	0	
2009	7	30	333	0	0	0	0	333	0	0	0	406000	0	0	0	0	0	
2010	4	33	112	0	0	0	0	103	0	0	0	60000	0	0	0	0	0	
2011	3	36	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	3	17	115	0	0	0	0	69	0	0	0	0	0	0	0	0	0	
2013	30	55	281	0	0	0	0	106	0	0	0	0	0	0	0	0	0	
2014	158	125	757	0	0	0	0	27	0	0	0	0	0	0	0	0	0	
