Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1988	7	2	0	0	42	0	5	0	0	12	8000	40000	0	0	2000	0	0	
1989	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	
1990	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1991	4	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	
1992	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	30000	150000	0	0	0	0	0	
1995	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1997	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	57	3	12	0	56	0	0	0	0	0	6000	35000	0	0	260864	0	0	
1999	33	0	0	0	0	1	0	0	0	0	17600	135000	0	0	2185	0	0	
2000	62	1	12	0	50	16	5	80	0	260	0	0	0	0	3392	0	0	
2001	17	0	0	0	0	15	0	0	0	0	0	0	0	0	3514	0	0	
2002	23	0	0	0	0	0	0	0	0	0	0	0	0	0	8508.83	0	0	
2003	12	1	40	0	0	8	0	0	0	0	0	0	0	0	1750.6	0	0	
2004	7	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	
2005	22	4	3	0	5	0	25	0	0	0	0	0	0	0	2253.2	0	0	
2006	8	0	0	0	138	0	700	0	0	200	0	0	1	0	544	0	0	
2007	7	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3286	0	0	
2010	4	0	0	0	3	0	15	0	0	0	0	0	0	0	1199	0	0	
2011	16	3	1	0	0	0	0	0	0	0	0	0	0	0	5430	0	0	
2012	83	0	0	0	0	0	0	0	0	0	0	0	0	0	1786	0	0	
2013	68	4	8	0	0	0	0	0	0	0	0	0	0	0	1343.5	0	0	
2014	64	0	0	0	5	0	5	30	0	30	0	0	0	0	4149.46	0	0	
2015	6	1	0	0	0	0	0	0	0	0	0	0	0	0	172.66	0	0	
