Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1996	3	1	60	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	
1997	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1998	5	0	125	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	
2000	10	0	293	0	0	0	0	0	0	0	139467	1046000	0	0	0	78	0	
2001	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2002	8	7	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	3	0	69	0	0	0	0	365	0	0	0	0	0	0	0	0	0	
2004	5	1	96	0	0	0	0	200	0	0	0	0	0	0	0	0	0	
2005	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	3	0	155	0	0	0	0	30200	0	0	0	0	0	0	0	0	0	
2008	2	0	3	0	0	0	0	0	0	250	0	0	0	0	0	0	0	
2010	3	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	4	3	126	0	0	0	150	2500	0	0	0	0	0	0	0	0	0	
2012	4	0	69	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	
2013	5	3	106	0	0	0	500	1200	0	0	0	0	1	0	0	0	0	
2014	4	2	73	0	0	0	39	0	0	0	0	0	0	0	0	0	0	
2015	10	0	156	0	0	5	125	18508	0	0	219300	1700000	0	0	0	0	0	
