Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	6	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	25	19	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	10	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	18	20	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	10	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2011	31	71	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	18	73	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	41	203	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	
2014	293	270	46	9	0	0	0	0	0	3	0	0	0	0	0	0	0	
2015	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
