Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1990	4	0	0	0	0	0	0	0	0	0	0	0	0	0	90.05	0	0	
1991	3	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	
1992	9	0	0	0	0	0	0	0	0	0	7.5	0	0	0	175	0	0	
1993	3	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	
1994	7	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	
1995	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	
1996	6	0	0	0	2	0	0	0	0	0	0	0	0	0	1576	0	0	
1997	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1140	0	5200	
1998	3	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	
1999	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4285	0	0	
2005	6	0	0	0	0	37	0	500	0	0	0	0	0	0	2110	0	0	
2006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
2007	4	0	0	0	0	3	0	0	0	0	0	0	0	0	276	0	0	
2008	8	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	
2009	5	1	0	0	0	1	0	0	0	0	0	0	0	0	110	0	0	
2010	8	0	0	0	0	0	0	40	0	0	0	0	0	0	733	0	0	
2011	5	0	0	0	0	0	0	0	0	0	0	0	0	0	520	0	0	
