Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1970	12	27	0	0	74	40	0	41	0	1674	0	0	0	0	0	0	3000	
1971	5	1	0	2	0	0	0	0	0	55	0	0	0	1	0	0	0	
1973	26	7	6	0	135	185	892	0	0	1126	21042084	0	1	0	180	0	1500	
1974	5	16	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
1975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1976	1	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	
1977	5	18	200	1	60	0	0	15	0	240	0	0	1	0	0	0	0	
1978	5	4	4	1	1	0	0	0	0	295	0	0	0	0	0	0	0	
1980	25	14	0	24	0	0	35	117	0	5120	0	0	0	0	0	0	0	
1981	11	3	6	21	0	0	0	0	0	250	0	0	0	0	0	0	0	
1984	23	38	10	10	511	37	0	0	0	2465	0	0	0	0	330	0	0	
1985	7	4	76	1	0	6	0	0	0	184	0	0	0	0	0	0	0	
1986	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1987	9	18	0	1	225	0	0	300	0	128	32000	0	0	0	0	0	0	
1990	6	2	0	0	419	0	0	800	0	0	0	0	0	0	0	0	1500	
1992	2	36	0	40	80	85	130	1000	0	600	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	
1997	5	0	6	0	30	0	120	0	0	0	0	0	0	0	0	40	0	
1998	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2001	2	7	0	20	0	0	0	0	0	2000	0	0	0	0	0	0	0	
2005	6	0	2	0	10	25	0	0	0	90	0	0	1	0	0	0	300	
2006	5	1	0	0	0	0	0	65000	0	0	0	0	0	1	0	0	0	
2007	11	3	0	0	1	5	770	36600	0	300	0	0	0	0	0	300	60	
2009	6	2	4	2	316	183	0	10100	0	1590	0	0	1	0	0	1500	0	
2012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
