Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1993	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
1994	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
1995	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
1996	1	0	0	0	0	0	0	50	0	0	0	500000	0	0	0	0	0	
1997	5	9	27	0	0	0	0	400	0	0	0	40400000	0	0	0	0	0	
1998	3	1	0	0	0	0	3	0	0	0	0	50001	0	0	0	0	0	
1999	2	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
2000	1	1	7	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	
2001	6	5	0	0	0	0	0	0	0	0	0	120100	0	0	0	0	0	
2002	3	1	0	0	0	0	0	0	0	0	0	77950	0	0	0	0	0	
2003	6	4	0	0	0	0	0	0	0	0	0	266009	0	0	0	0	0	
2004	6	2	0	0	0	0	1	20	0	0	0	104005	0	0	0	5000	0	
2005	11	5	10	0	1	1	0	50	0	50	0	444144	1	1	0	0	0	
2006	13	9	38	0	0	1	2	0	0	0	0	90603	0	0	0	0	0	
2007	13	10	9	0	0	9	0	0	0	0	0	313070	1	0	0	0	0	
2008	25	17	43	0	0	0	35	117	0	149	0	79430	0	1	0	11793	0	
2009	15	9	13	0	5	33	0	0	0	0	0	53001	0	1	0	0	0	
2010	35	14	6	0	1	17	70	120	0	182	0	8214.5	0	1	0	45	0	
2011	48	19	29	0	31	3	120	54	174	0	0	76801	2	0	0	180	0	
2012	61	17	21	0	3	27	0	769	0	345	0	62425	0	1	5	25086	0	
2013	18	3	8	0	3	6	0	406	0	400	0	10000	1	0	0	3600	0	
2019	4	0	2	0	0	0	0	0	0	0	0	0	0	0	36	0	0	
2021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	
2022	2	1	0	0	0	0	0	0	0	0	0	1000000	0	0	0	0	0	
