Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1980	1	0	0	0	0	300	2	40	0	40	0	0	0	0	0	0	4000	
1981	1	0	0	0	0	0	0	1350	0	150	0	0	0	0	0	0	0	
1986	3	0	0	0	0	649	0	7151	0	121	0	0	0	0	0	0	0	
1988	1	3	0	0	0	145	3	6000	0	250	0	0	0	0	0	2150	0	
1996	1	0	0	0	0	0	0	0	0	0	0	841	0	0	0	0	0	
1997	2	0	0	0	0	0	0	0	0	0	0	8681	0	0	0	0	0	
1999	24	6	1	0	15	6702	1218	30620	0	1964	0	38000492	1	0	15530	468	3720	
2000	9	0	0	0	188	1052	0	7044	0	0	0	105440	0	0	13337	0	8000	
2001	9	0	0	0	0	1538	0	2516	0	1131	0	5096	0	0	615	0	0	
2002	3	1	0	0	0	976	0	18073	0	800	0	0	0	0	0	0	0	
2003	1	0	0	0	0	50	0	180	0	30	0	0	0	0	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	9	0	39	0	622	1943	0	6536	0	3556	0	216667	0	1	3731	500	0	
2006	39	0	300	0	137	3203	0	15141	0	1234	0	40997	1	1	17013	0	2000	
2007	10	0	0	0	0	4389	0	15201	0	608	0	968387	0	0	9583	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	56920	0	0	124	0	0	
2009	21	0	0	0	20	2119	2	23635	1	259	0	33360180	1	0	1870	113	52700	
2010	69	8	42	0	470	7249	0	19723	80	4094	0	136991880	6	1	68214	120	12372	
2011	12	0	0	0	28	1820	0	6853	13	585	0	1613	0	0	1835	90	0	
2012	27	0	0	0	0	235	0	2672	0	279	0	303052541	1	0	2030	0	13150	
2013	22	0	0	0	0	237	0	1922	0	102	0	108231	0	0	1157	32	400	
2014	94	33	2	2	445	21863	38983	103369	937	33984	0	3502372008	43	25	75324	16490	1817933	
2015	26	0	0	0	45	337	0	2753	0	7	0	1262251	0	0	11346	88	290255	
2016	21	1	5	0	77	389	239	1890	0	42	0	295051042	2	0	8300	535	36977	
2017	3	0	0	0	0	38	0	201	0	0	0	44862	0	1	12	20	362200	
2018	56	0	2	0	4	1166	67	0	1	83	0	1430607731.78	1	3	6538	935	179519	
2019	25	0	0	0	3	993	2805	0	1500	150	0	2748339624	0	0	6796	166	0	
2020	44	3	2	0	180	82	735	154	0	225	0	366000092849	5	1	15168	361	0	
2021	29	0	99	0	0	22	600	2125	28	91	0	28113984848	0	0	3898	245	0	
2022	1	0	0	0	0	0	0	0	0	1	0	0	0	0	200	0	0	
