Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1989	7	0	0	0	0	0	0	20	0	0	0	0	0	1	0	0	0	
1991	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1992	4	60	0	0	13	0	0	18	0	0	0	0	1	0	0	0	0	
1993	2	2	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	8	2	10	2	0	13	0	95	10	0	0	0	8	0	0	0	0	
1996	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1997	4	65	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
1998	3	0	3	0	0	15	0	0	0	0	0	0	16	0	250	0	0	
1999	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2000	1	0	0	0	24	0	0	0	100	0	0	0	0	0	0	0	0	
2001	1	0	1	0	0	0	0	0	0	40	0	0	0	0	0	0	0	
2002	7	6	23	0	156	0	0	448	0	0	0	0	25	1	0	0	0	
2003	3	3	5	0	2	0	0	1279	0	0	0	0	1	0	0	0	0	
2004	7	0	7	0	20	1	0	320	0	100	0	0	9	1	0	0	0	
2005	17	14	54	2	1142	800	0	5292	0	0	0	0	1	0	0	30	0	
2006	2	0	0	0	25	300	0	20120	0	0	0	0	0	0	0	0	0	
2007	4	0	28	0	0	0	0	800	0	0	0	0	0	0	0	0	0	
2008	3	3	0	0	0	550	0	460	0	0	0	0	0	0	0	0	0	
2009	33	12	95	0	192	420	500	6829	0	0	0	0	24	1	0	0	0	
2010	27	0	0	0	145	16	0	377503	360	0	0	0	5	0	240.24	0	0	
2011	69	0	49	1	582	113	0	6655	0	0	0	0	14	0	152.36	0	0	
2012	13	9	30	0	0	41	0	803	0	0	0	0	8	1	0	0	0	
2013	7	1	26	0	72	2	0	4	0	0	0	0	2	0	0	30	0	
2014	13	0	9	0	0	0	0	8838	0	0	0	0	0	0	0	0	0	
2015	67	2	0	0	387	2	0	19039	0	0	0	0	6	0	10776	0	0	
2016	45	52	12	0	177	31	0	6888	0	0	0	0	39	3	8569.3	0	0	
2017	71	0	103	0	1132	122	0	15061	0	0	0	0	15	2	184	0	0	
2018	27	0	3	0	33	37	0	2881	0	0	0	0	3	0	0	0	0	
