Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2002	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2003	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2006	2	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	
2007	2	11	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	5	20	16	0	2	1	0	15	0	0	0	0	0	0	0	0	0	
2009	3	2	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	
2010	11	43	11	2	195	0	0	1205	900	0	0	0	0	0	6	0	0	
2011	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2012	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	6	8	0	0	7	0	0	1018	0	0	0	0	0	0	0	0	0	
2015	5	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
2016	1	1	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	
2020	15	11	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
2021	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2022	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
