Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1973	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	
1975	2	0	0	0	0	0	0	0	0	0	0	2500000	0	0	0	0	0	
1978	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	2	1	2	0	2	0	0	0	0	0	0	1330000	0	0	0	0	0	
1997	1	0	0	0	1	0	10	0	0	0	0	1174566	0	0	0	0	0	
1998	5	0	0	0	7	0	35	0	0	0	30000	11855048	0	0	0	2	0	
1999	3	0	2	0	1	1	6	0	0	0	0	11271100	0	0	0	0	0	
2000	4	0	0	0	4	0	24	0	0	0	0	6639127	0	0	0	0	0	
2001	7	0	0	0	9	0	48	0	0	0	0	6387542	0	0	0	0	0	
2002	3	0	0	0	2	0	7	0	0	0	0	2938579	0	0	0	0	0	
2005	2	0	0	0	1	0	3	0	0	0	0	2361350	0	0	0	0	0	
2006	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
2007	8	0	0	0	1	1	0	0	0	0	0	2461400	0	0	0	0	0	
2008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
2010	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
2011	12	6	2	0	39	2	11	4	1	0	0	0	1	1	20	0	0	
2012	8	0	0	0	2	2	27	0	0	0	0	7721471	0	0	0	1	0	
2013	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
2014	122	2	0	0	0	7	8	0	0	2	0	0	0	0	0	18	0	
2015	265	3	19	0	1	79	12	23	80	45	1150100	16670000	0	0	246.85	16	0	
2016	483	12	8	0	0	25	0	2	0	0	0	0	0	1	0.1	0	0	
2017	770	1	12	0	0	107	0	0	0	0	0	0	0	0	0.02	0	0	
2018	339	9	13	0	2	67	5	5	5	5	0	0	0	1	9.4	85	0	
2019	245	2	13	0	10	32	4	7	0	0	0	0	0	0	0	1120	0	
2020	408	12	3	3	17	37	0	0	0	0	0	0	0	0	1346.83	0	0	
2021	401	16	27	0	8	178	0	0	0	0	0	0	0	3	807.696	130	0	
2022	100	5	6	0	2	84	0	0	0	0	0	0	0	0	4.1	14	0	
