Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	2	0	0	0	12	19	31	157	0	0	0	0	0	0	0	0	0	
2002	2	0	0	0	9	0	9	46	0	0	0	0	0	0	0	0	0	
2003	8	0	0	0	0	24	14	102	0	0	0	0	0	0	0	0	0	
2004	4	0	0	0	3	63	61	22	0	0	0	0	0	0	0	0	0	
2008	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	
2009	40	0	0	0	32	13	33	38	5	0	0	0	0	0	0	0	0	
2010	20	0	0	0	14	11	17	28	0	0	0	0	0	0	0	0	0	
2011	29	0	0	0	29	10	36	25	0	0	0	0	0	0	0	0	0	
2012	55	1	3	0	88	1	86	31	0	23	0	0	0	0	0	0	0	
2013	25	4	1	0	41	0	26	13	0	0	0	0	0	0	0	0	0	
2014	142	3	2	0	415	5	210	411	0	0	0	0	0	0	0	0	0	
2015	68	2	8	2	108	9	114	340	4	5	2000	12500	0	0	0	0	0	
2016	9	0	0	0	10	0	4	10	0	0	0	0	0	0	0	0	0	
