Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
2001	21	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	
2002	19	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	
2003	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2004	41	0	0	0	0	0	0	536	0	0	0	0	0	0	0	0	0	
2005	47	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	
2006	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2007	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2008	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2009	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2010	69	0	0	0	0	4	0	17	0	0	0	0	0	0	0	0	0	
2011	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2013	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
