Year	 DataCards	 Deaths	 Injured	 Missing	 Houses Destroyed	 Houses Damaged	 Directly affected	 Indirectly Affected	 Relocated	 Evacuated	 Losses $USD	 Losses $Local	 Education centers	 Hospitals	 Damages in crops Ha.	 Lost Cattle	 Damages in roads Mts	
1989	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1995	1	0	0	0	338	0	0	2055	0	0	0	0	0	0	0	0	0	
1997	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
1998	1	0	0	0	14	0	0	115	0	0	0	0	0	0	0	5	0	
1999	1	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	
2000	5	0	0	0	503	0	0	1000	0	0	0	0	0	0	0	0	0	
2001	1	0	0	0	0	22	0	99	0	0	0	0	0	0	0	0	0	
2002	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	
2003	6	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	
2004	6	0	4	0	95	0	0	300	0	0	0	0	0	0	0	0	0	
2005	6	2	0	0	55	0	0	5	0	0	0	0	0	0	0	0	0	
2006	22	8	1	0	526	823	12	3835	0	0	0	166793000	0	0	700	17	0	
2007	12	0	0	0	37	25	100	0	0	0	0	0	0	0	0	0	0	
2008	36	0	0	0	226	33	172	476	0	0	0	31214	0	0	0	0	0	
2009	17	3	7	0	41	21	59	37	0	0	0	2500000	0	0	0	0	0	
2010	12	2	2	0	32	0	24	182	0	0	0	0	0	0	0	0	0	
2011	4	0	0	0	2	0	1	12	0	0	0	0	0	0	0	0	0	
2012	7	0	1	0	25	3	0	151	0	0	0	0	0	0	0	0	0	
